timestamp,date,time,temp,device_code,serial_number,mode_code
1739308519,2025-02-11,21:15:19,30.6,RC-5+,EFI241107334,TLC30A08B
1739308529,2025-02-11,21:15:29,30.6,RC-5+,EFI241107334,TLC30A08B
1739308539,2025-02-11,21:15:39,30.6,RC-5+,EFI241107334,TLC30A08B
1739308549,2025-02-11,21:15:49,30.6,RC-5+,EFI241107334,TLC30A08B
1739308559,2025-02-11,21:15:59,30.6,RC-5+,EFI241107334,TLC30A08B
1739308569,2025-02-11,21:16:09,30.5,RC-5+,EFI241107334,TLC30A08B
1739308579,2025-02-11,21:16:19,30.5,RC-5+,EFI241107334,TLC30A08B
1739308589,2025-02-11,21:16:29,30.5,RC-5+,EFI241107334,TLC30A08B
1739308599,2025-02-11,21:16:39,30.5,RC-5+,EFI241107334,TLC30A08B
1739308609,2025-02-11,21:16:49,30.5,RC-5+,EFI241107334,TLC30A08B
1739308619,2025-02-11,21:16:59,30.5,RC-5+,EFI241107334,TLC30A08B
1739308629,2025-02-11,21:17:09,30.5,RC-5+,EFI241107334,TLC30A08B
1739308639,2025-02-11,21:17:19,30.5,RC-5+,EFI241107334,TLC30A08B
1739308649,2025-02-11,21:17:29,30.5,RC-5+,EFI241107334,TLC30A08B
1739308659,2025-02-11,21:17:39,30.5,RC-5+,EFI241107334,TLC30A08B
1739308669,2025-02-11,21:17:49,30.5,RC-5+,EFI241107334,TLC30A08B
1739308679,2025-02-11,21:17:59,30.5,RC-5+,EFI241107334,TLC30A08B
1739308689,2025-02-11,21:18:09,30.5,RC-5+,EFI241107334,TLC30A08B
1739308699,2025-02-11,21:18:19,30.5,RC-5+,EFI241107334,TLC30A08B
1739308709,2025-02-11,21:18:29,30.5,RC-5+,EFI241107334,TLC30A08B
1739308719,2025-02-11,21:18:39,30.5,RC-5+,EFI241107334,TLC30A08B
1739308729,2025-02-11,21:18:49,30.5,RC-5+,EFI241107334,TLC30A08B
1739308739,2025-02-11,21:18:59,30.5,RC-5+,EFI241107334,TLC30A08B
1739308749,2025-02-11,21:19:09,30.5,RC-5+,EFI241107334,TLC30A08B
1739308759,2025-02-11,21:19:19,30.5,RC-5+,EFI241107334,TLC30A08B
1739308769,2025-02-11,21:19:29,30.5,RC-5+,EFI241107334,TLC30A08B
1739308779,2025-02-11,21:19:39,30.5,RC-5+,EFI241107334,TLC30A08B
1739308789,2025-02-11,21:19:49,30.5,RC-5+,EFI241107334,TLC30A08B
1739308799,2025-02-11,21:19:59,30.5,RC-5+,EFI241107334,TLC30A08B
1739308809,2025-02-11,21:20:09,30.5,RC-5+,EFI241107334,TLC30A08B
1739308819,2025-02-11,21:20:19,30.5,RC-5+,EFI241107334,TLC30A08B
1739308829,2025-02-11,21:20:29,30.4,RC-5+,EFI241107334,TLC30A08B
1739308839,2025-02-11,21:20:39,30.4,RC-5+,EFI241107334,TLC30A08B
1739308849,2025-02-11,21:20:49,30.4,RC-5+,EFI241107334,TLC30A08B
1739308859,2025-02-11,21:20:59,30.4,RC-5+,EFI241107334,TLC30A08B
1739308869,2025-02-11,21:21:09,30.4,RC-5+,EFI241107334,TLC30A08B
1739308879,2025-02-11,21:21:19,30.4,RC-5+,EFI241107334,TLC30A08B
1739308889,2025-02-11,21:21:29,30.4,RC-5+,EFI241107334,TLC30A08B
1739308899,2025-02-11,21:21:39,30.4,RC-5+,EFI241107334,TLC30A08B
1739308909,2025-02-11,21:21:49,30.4,RC-5+,EFI241107334,TLC30A08B
1739308919,2025-02-11,21:21:59,30.4,RC-5+,EFI241107334,TLC30A08B
1739308929,2025-02-11,21:22:09,30.4,RC-5+,EFI241107334,TLC30A08B
1739308939,2025-02-11,21:22:19,30.4,RC-5+,EFI241107334,TLC30A08B
1739308949,2025-02-11,21:22:29,30.4,RC-5+,EFI241107334,TLC30A08B
1739308959,2025-02-11,21:22:39,30.4,RC-5+,EFI241107334,TLC30A08B
1739308969,2025-02-11,21:22:49,30.4,RC-5+,EFI241107334,TLC30A08B
1739308979,2025-02-11,21:22:59,30.4,RC-5+,EFI241107334,TLC30A08B
1739308989,2025-02-11,21:23:09,30.4,RC-5+,EFI241107334,TLC30A08B
1739308999,2025-02-11,21:23:19,30.4,RC-5+,EFI241107334,TLC30A08B
1739309009,2025-02-11,21:23:29,30.4,RC-5+,EFI241107334,TLC30A08B
1739309019,2025-02-11,21:23:39,30.4,RC-5+,EFI241107334,TLC30A08B
1739309029,2025-02-11,21:23:49,30.4,RC-5+,EFI241107334,TLC30A08B
1739309039,2025-02-11,21:23:59,30.4,RC-5+,EFI241107334,TLC30A08B
1739309049,2025-02-11,21:24:09,30.4,RC-5+,EFI241107334,TLC30A08B
1739309059,2025-02-11,21:24:19,30.4,RC-5+,EFI241107334,TLC30A08B
1739309069,2025-02-11,21:24:29,30.4,RC-5+,EFI241107334,TLC30A08B
1739309079,2025-02-11,21:24:39,30.5,RC-5+,EFI241107334,TLC30A08B
1739309089,2025-02-11,21:24:49,30.5,RC-5+,EFI241107334,TLC30A08B
1739309099,2025-02-11,21:24:59,30.5,RC-5+,EFI241107334,TLC30A08B
1739309109,2025-02-11,21:25:09,30.5,RC-5+,EFI241107334,TLC30A08B
1739309119,2025-02-11,21:25:19,30.5,RC-5+,EFI241107334,TLC30A08B
1739309129,2025-02-11,21:25:29,30.5,RC-5+,EFI241107334,TLC30A08B
1739309139,2025-02-11,21:25:39,30.5,RC-5+,EFI241107334,TLC30A08B
1739309149,2025-02-11,21:25:49,30.5,RC-5+,EFI241107334,TLC30A08B
1739309159,2025-02-11,21:25:59,30.5,RC-5+,EFI241107334,TLC30A08B
1739309169,2025-02-11,21:26:09,30.5,RC-5+,EFI241107334,TLC30A08B
1739309179,2025-02-11,21:26:19,30.5,RC-5+,EFI241107334,TLC30A08B
